videoId,text,likeCount,published,text_raw,text_clean,is_question,question_category,question_confidence,llm_error,classification_source,result_origin
HVSa7aqX5Tk,"@hg8331아란이 체급도 좋고 극딜뽕맛도 좋긴한데

생각외로 조작감이 빡빡한(뻑뻑은 아님)느낌이 있고 윗점을 상세히 조절하려면 커맨드에 익숙해져야 합니다.

무엇보다 극딜-준극-극딜 이 간격동안 단순히 쿨타임 도는것만 기다리는게 아니라, 

콤보를 최대한 체워야하는지라 평딜을 꾸준히 넣어서 콤보를 예열하는 과정이 필요하기 때문에 단순히 쉬운 직업은 아닙니다.

보마 캡틴 아란 셋 중 고민중이시라면 일단 보마 먼저 해보시는게 좋을거 같네요",0,2026-06-19 13:56:18+00:00,"@hg8331아란이 체급도 좋고 극딜뽕맛도 좋긴한데

생각외로 조작감이 빡빡한(뻑뻑은 아님)느낌이 있고 윗점을 상세히 조절하려면 커맨드에 익숙해져야 합니다.

무엇보다 극딜-준극-극딜 이 간격동안 단순히 쿨타임 도는것만 기다리는게 아니라, 

콤보를 최대한 체워야하는지라 평딜을 꾸준히 넣어서 콤보를 예열하는 과정이 필요하기 때문에 단순히 쉬운 직업은 아닙니다.

보마 캡틴 아란 셋 중 고민중이시라면 일단 보마 먼저 해보시는게 좋을거 같네요",체급도 좋고 극딜뽕맛도 좋긴한데 생각외로 조작감이 빡빡한 뻑뻑은 아님 느낌이 있고 윗점을 상세히 조절하려면 커맨드에 익숙해져야 합니다 무엇보다 극딜 준극 극딜 이 간격동안 단순히 쿨타임 도는것만 기다리는게 아니라 콤보를 최대한 체워야하는지라 평딜을 꾸준히 넣어서 콤보를 예열하는 과정이 필요하기 때문에 단순히 쉬운 직업은 아닙니다 보마 캡틴 아란 셋 중 고민중이시라면 일단 보마 먼저 해보시는게 좋을거 같네요,,,,,,
HVSa7aqX5Tk,@은하수-d8p 감사합니다!!! 혹시 아란도 키워보셨을까요?? 계속 찾다보니 아란도 추천하는곳이 많더라고요,0,2026-06-19 13:51:13+00:00,@은하수-d8p 감사합니다!!! 혹시 아란도 키워보셨을까요?? 계속 찾다보니 아란도 추천하는곳이 많더라고요,감사합니다 혹시 아란도 키워보셨을까요?? 계속 찾다보니 아란도 추천하는곳이 많더라고요,,,,,,
HVSa7aqX5Tk,"@hg8331아…조금약하긴 합니다…

저도 이번 챌섭때 보마 해보고 있는데

보마랑 캡틴 둘중에 비교한다면 보마 하심이 더 나을거 같네요",0,2026-06-19 13:21:45+00:00,"@hg8331아…조금약하긴 합니다…

저도 이번 챌섭때 보마 해보고 있는데

보마랑 캡틴 둘중에 비교한다면 보마 하심이 더 나을거 같네요",합니다 저도 이번 챌섭때 보마 해보고 있는데 보마랑 캡틴 둘중에 비교한다면 보마 하심이 더 나을거 같네요,,,,,,
f92dfu0biJI,"조금있는데 캐릭마다 다달라서요
그냥 챌섭기간동안 잊고 쓰시면될것같습니다",1,2026-06-19 13:18:17+00:00,"조금있는데 캐릭마다 다달라서요
그냥 챌섭기간동안 잊고 쓰시면될것같습니다",조금있는데 캐릭마다 다달라서요 그냥 챌섭기간동안 잊고 쓰시면될것같습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 13:15:09+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,주말에 보약가이드도 올리겠습니다,0,2026-06-19 13:13:14+00:00,주말에 보약가이드도 올리겠습니다,주말에 보약가이드도 올리겠습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 13:12:31+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 13:11:24+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
Jg9xSIh9-ls,앗... 한줄에서 멈추셔야할지도,0,2026-06-19 12:47:56+00:00,앗... 한줄에서 멈추셔야할지도,앗 한줄에서 멈추셔야할지도,,,,,,
HVSa7aqX5Tk,"혹시 약하다는거에대해선 어케 생각하시나요..
보마 캡틴중에 고민인데ㅜㅜ",0,2026-06-19 12:41:34+00:00,"혹시 약하다는거에대해선 어케 생각하시나요..
보마 캡틴중에 고민인데ㅜㅜ",혹시 약하다는거에대해선 어케 생각하시나요 보마 캡틴중에 고민인데ㅜㅜ,,,,,,
f92dfu0biJI,"ㄴㄴ 여기서 먹으라고 하는 건 매커네이터 팬던트임 팬던트는 2종류 낄 수 있어서, 도미네이터는 기본으로 깔고 추가로 사냥 중엔 경험치 추가로 주는 정령의 펜던트 끼고, 보스에서 쓸 매커네이터 펜던트를 따로 얻어야 해요",0,2026-06-19 12:38:36+00:00,"ㄴㄴ 여기서 먹으라고 하는 건 매커네이터 팬던트임 팬던트는 2종류 낄 수 있어서, 도미네이터는 기본으로 깔고 추가로 사냥 중엔 경험치 추가로 주는 정령의 펜던트 끼고, 보스에서 쓸 매커네이터 펜던트를 따로 얻어야 해요",ㄴㄴ 여기서 먹으라고 하는 건 매커네이터 팬던트임 팬던트는 2종류 낄 수 있어서 도미네이터는 기본으로 깔고 추가로 사냥 중엔 경험치 추가로 주는 정령의 펜던트 끼고 보스에서 쓸 매커네이터 펜던트를 따로 얻어야 해요,,,,,,
FMUmSNtWlEU,​@잼이나중에 생기나요??,0,2026-06-19 11:55:33+00:00,​@잼이나중에 생기나요??,생기나요??,,,,,,
f92dfu0biJI,일단 사지말아보세요...,0,2026-06-19 11:22:21+00:00,일단 사지말아보세요...,일단 사지말아보세요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-19 10:47:29+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 10:46:09+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 10:46:05+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,"영상시청해주셔서 감사합니다 
챌린저 파이팅!!",1,2026-06-19 10:45:57+00:00,"영상시청해주셔서 감사합니다 
챌린저 파이팅!!",영상시청해주셔서 감사합니다 챌린저 파이팅,,,,,,
f92dfu0biJI,"도움이되서 다행이에요 
챌섭 파이팅입니다",0,2026-06-19 10:45:43+00:00,"도움이되서 다행이에요 
챌섭 파이팅입니다",도움이되서 다행이에요 챌섭 파이팅입니다,,,,,,
f92dfu0biJI,좋은정보감사합니다,0,2026-06-19 10:45:32+00:00,좋은정보감사합니다,좋은정보감사합니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-19 10:44:18+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,"직업마다 가격이 전부달라서 확인이 힘들어요ㅠㅠ
5줄은 꾸준히 수요가 있어서 괜찮을것같습니다",0,2026-06-19 10:42:50+00:00,"직업마다 가격이 전부달라서 확인이 힘들어요ㅠㅠ
5줄은 꾸준히 수요가 있어서 괜찮을것같습니다",직업마다 가격이 전부달라서 확인이 힘들어요ㅠㅠ 5줄은 꾸준히 수요가 있어서 괜찮을것같습니다,,,,,,
f92dfu0biJI,지금은 경뿌로 버텨야할것같습니다...,0,2026-06-19 10:41:26+00:00,지금은 경뿌로 버텨야할것같습니다...,지금은 경뿌로 버텨야할것같습니다,,,,,,
f92dfu0biJI,큰문제없어요!,0,2026-06-19 10:39:32+00:00,큰문제없어요!,큰문제없어요,,,,,,
f92dfu0biJI,"도움이되서 다행이에요 
영상시청해주셔서 감사합니다",0,2026-06-19 10:38:05+00:00,"도움이되서 다행이에요 
영상시청해주셔서 감사합니다",도움이되서 다행이에요 영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,지금은 안사는게 맞는거같아요...,0,2026-06-19 10:35:13+00:00,지금은 안사는게 맞는거같아요...,지금은 안사는게 맞는거같아요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 10:33:55+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,네 연모로 가능합니다,0,2026-06-19 10:33:41+00:00,네 연모로 가능합니다,네 연모로 가능합니다,,,,,,
f92dfu0biJI,@대장메린이 아하.. 그럼 두개 바뀌면 차이가 큰 편인가요?,0,2026-06-19 10:33:34+00:00,@대장메린이 아하.. 그럼 두개 바뀌면 차이가 큰 편인가요?,아하 그럼 두개 바뀌면 차이가 큰 편인가요?,,,,,,
f92dfu0biJI,@대장메린이 매번 감사함니당,0,2026-06-19 10:33:32+00:00,@대장메린이 매번 감사함니당,매번 감사함니당,,,,,,
f92dfu0biJI,쪼금손해인데 게임진행하는데는 무리없으세요,0,2026-06-19 10:33:09+00:00,쪼금손해인데 게임진행하는데는 무리없으세요,쪼금손해인데 게임진행하는데는 무리없으세요,,,,,,
f92dfu0biJI,좋게봐주셔서 감사합니다 열심히하겠습니다,1,2026-06-19 10:32:33+00:00,좋게봐주셔서 감사합니다 열심히하겠습니다,좋게봐주셔서 감사합니다 열심히하겠습니다,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다 챌섭파이팅입니다,0,2026-06-19 10:32:11+00:00,영상시청해주셔서 감사합니다 챌섭파이팅입니다,영상시청해주셔서 감사합니다 챌섭파이팅입니다,,,,,,
f92dfu0biJI,좋은정보감사합니다,0,2026-06-19 10:32:04+00:00,좋은정보감사합니다,좋은정보감사합니다,,,,,,
f92dfu0biJI,그래도 템플러는 괜찮은거같아요....,0,2026-06-19 10:31:50+00:00,그래도 템플러는 괜찮은거같아요....,그래도 템플러는 괜찮은거같아요,,,,,,
f92dfu0biJI,글로리온도 똑같아요!!선택권으로 받은 반지하나는 놔두고 하나는 레전발라주세요,0,2026-06-19 10:31:12+00:00,글로리온도 똑같아요!!선택권으로 받은 반지하나는 놔두고 하나는 레전발라주세요,글로리온도 똑같아요 선택권으로 받은 반지하나는 놔두고 하나는 레전발라주세요,,,,,,
f92dfu0biJI,영상시청해주셔서 감사합니다,0,2026-06-19 10:30:22+00:00,영상시청해주셔서 감사합니다,영상시청해주셔서 감사합니다,,,,,,
f92dfu0biJI,@대장메린이좋은 영상 감사해요~,0,2026-06-19 10:30:20+00:00,@대장메린이좋은 영상 감사해요~,영상 감사해요,,,,,,
f92dfu0biJI,"나중에 코인샵 유잠이랑 에디잠재 구매해서 발라주세요
에디는 일단레어로 쓰셔도 되구요",0,2026-06-19 10:29:58+00:00,"나중에 코인샵 유잠이랑 에디잠재 구매해서 발라주세요
에디는 일단레어로 쓰셔도 되구요",나중에 코인샵 유잠이랑 에디잠재 구매해서 발라주세요 에디는 일단레어로 쓰셔도 되구요,,,,,,
f92dfu0biJI,"하나씩 해보셔요 ㅠㅠ
가지마세여 ㅠㅠ",0,2026-06-19 10:28:57+00:00,"하나씩 해보셔요 ㅠㅠ
가지마세여 ㅠㅠ",하나씩 해보셔요 ㅠㅠ 가지마세여 ㅠㅠ,,,,,,
f92dfu0biJI,좋은정보 감사합니다,0,2026-06-19 10:28:02+00:00,좋은정보 감사합니다,좋은정보 감사합니다,,,,,,
f92dfu0biJI,하나씩 해보시면 생각보다 괜찮으실꺼에요 ㅠㅠ,0,2026-06-19 10:27:19+00:00,하나씩 해보시면 생각보다 괜찮으실꺼에요 ㅠㅠ,하나씩 해보시면 생각보다 괜찮으실꺼에요 ㅠㅠ,,,,,,
f92dfu0biJI,네 5석펫이 아닌이상 계속 설치해주셔야합니다,1,2026-06-19 10:27:01+00:00,네 5석펫이 아닌이상 계속 설치해주셔야합니다,네 5석펫이 아닌이상 계속 설치해주셔야합니다,,,,,,
f92dfu0biJI,전부다 받을수있습니다,0,2026-06-19 10:26:44+00:00,전부다 받을수있습니다,전부다 받을수있습니다,,,,,,
f92dfu0biJI,한개씩해보면 생각보다 괜찮을꺼에요 ㅠㅠ,0,2026-06-19 10:26:05+00:00,한개씩해보면 생각보다 괜찮을꺼에요 ㅠㅠ,한개씩해보면 생각보다 괜찮을꺼에요 ㅠㅠ,,,,,,
f92dfu0biJI,메소로 돌릴꺼면 이볼빙사셔서 직작하셔도 되고 아니면 유니크보조쓰셔도 괜찮으실꺼에요,0,2026-06-19 10:25:43+00:00,메소로 돌릴꺼면 이볼빙사셔서 직작하셔도 되고 아니면 유니크보조쓰셔도 괜찮으실꺼에요,메소로 돌릴꺼면 이볼빙사셔서 직작하셔도 되고 아니면 유니크보조쓰셔도 괜찮으실꺼에요,,,,,,
f92dfu0biJI,직업마다 다른데 웬만하면 리레4렙이 좋습니다,0,2026-06-19 10:24:55+00:00,직업마다 다른데 웬만하면 리레4렙이 좋습니다,직업마다 다른데 웬만하면 리레4렙이 좋습니다,,,,,,
f92dfu0biJI,춘식아 이쟈 니 밥은 읎다,1,2026-06-19 09:48:55+00:00,춘식아 이쟈 니 밥은 읎다,춘식아 이쟈 니 밥은 읎다,,,,,,
f92dfu0biJI,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-06-19 09:40:24+00:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ,,,,,,
5C5DU2FiHZk,​@브하-u9xㅇㅎ 감사합니다,0,2026-06-19 09:34:43+00:00,​@브하-u9xㅇㅎ 감사합니다,감사합니다,,,,,,
FMUmSNtWlEU,​@잼이본섭에 안뜨더라구요ㅠㅠ,0,2026-06-19 09:00:33+00:00,​@잼이본섭에 안뜨더라구요ㅠㅠ,안뜨더라구요ㅠㅠ,,,,,,
f92dfu0biJI,@Djdjxjdhdhdh감사합니다!,0,2026-06-19 08:56:59+00:00,@Djdjxjdhdhdh감사합니다!,,,,,,,
FMUmSNtWlEU,받앗는ㄷㅔㅠㅠㅠ​⁠ㅠ 저 보스 장신구 대신하려면 옥션에서 구매하는 수밖에 없겠네요ㅠㅠㅠㅠ 보스잡기엔 전투력이 좀 딸려서…,0,2026-06-19 08:55:55+00:00,받앗는ㄷㅔㅠㅠㅠ​⁠ㅠ 저 보스 장신구 대신하려면 옥션에서 구매하는 수밖에 없겠네요ㅠㅠㅠㅠ 보스잡기엔 전투력이 좀 딸려서…,받앗는ㄷㅔㅠㅠ ㅠ 저 보스 장신구 대신하려면 옥션에서 구매하는 수밖에 없겠네요ㅠㅠ 보스잡기엔 전투력이 좀 딸려서,,,,,,
f92dfu0biJI,무료로 주는 이벤링 큐브 많으면 그걸로 돌리고 정 없으면 실버큐브 ㄱㄱ,1,2026-06-19 08:54:30+00:00,무료로 주는 이벤링 큐브 많으면 그걸로 돌리고 정 없으면 실버큐브 ㄱㄱ,무료로 주는 이벤링 큐브 많으면 그걸로 돌리고 정 없으면 실버큐브 ㄱㄱ,,,,,,
FMUmSNtWlEU,지금은 하버 한개에여 ㅠㅠ,1,2026-06-19 08:49:36+00:00,지금은 하버 한개에여 ㅠㅠ,지금은 하버 한개에여 ㅠㅠ,,,,,,
FMUmSNtWlEU,아직 보상 받은거 아니면 삭제하고 처음부터 하이퍼 버닝 키우면 되세영 보상 받았으면 다시 못받아여..ㅠ,0,2026-06-19 08:48:45+00:00,아직 보상 받은거 아니면 삭제하고 처음부터 하이퍼 버닝 키우면 되세영 보상 받았으면 다시 못받아여..ㅠ,아직 보상 받은거 아니면 삭제하고 처음부터 하이퍼 버닝 키우면 되세영 보상 받았으면 다시 못받아여 ㅠ,,,,,,
FMUmSNtWlEU,본섭도 가능한데 챌섭 보상이 말이 안돼서 챌섭 추천해여,1,2026-06-19 08:48:05+00:00,본섭도 가능한데 챌섭 보상이 말이 안돼서 챌섭 추천해여,본섭도 가능한데 챌섭 보상이 말이 안돼서 챌섭 추천해여,,,,,,
FMUmSNtWlEU,스킵해도 돼여 일퀘는 아르카나 세르니움  하셔야 해여,0,2026-06-19 08:47:52+00:00,스킵해도 돼여 일퀘는 아르카나 세르니움  하셔야 해여,스킵해도 돼여 일퀘는 아르카나 세르니움 하셔야 해여,,,,,,
f92dfu0biJI,리얼입니다,0,2026-06-19 08:21:16+00:00,리얼입니다,리얼입니다,,,,,,
f92dfu0biJI,​@user-qx4ix4qc5i 접어라 그럼,1,2026-06-19 08:08:50+00:00,​@user-qx4ix4qc5i 접어라 그럼,접어라 그럼,,,,,,
f92dfu0biJI,진짜요?,0,2026-06-19 08:05:48+00:00,진짜요?,진짜요?,,,,,,
f92dfu0biJI,@시렌 ㅇㄱㅈㅉㅇㅇ,0,2026-06-19 08:05:46+00:00,@시렌 ㅇㄱㅈㅉㅇㅇ,ㅇㄱㅈㅉㅇㅇ,,,,,,
f92dfu0biJI,ㅇㄱㅈㅉㅇㅇ???,1,2026-06-19 08:02:34+00:00,ㅇㄱㅈㅉㅇㅇ???,ㅇㄱㅈㅉㅇㅇ??,,,,,,
f92dfu0biJI,@user-qx4ix4qc5i 그럼 일퀘만하고 끄던가,0,2026-06-19 07:56:30+00:00,@user-qx4ix4qc5i 그럼 일퀘만하고 끄던가,그럼 일퀘만하고 끄던가,,,,,,
f92dfu0biJI,@pinkrabbit0119 그것도 하기 싫은데영,1,2026-06-19 07:55:39+00:00,@pinkrabbit0119 그것도 하기 싫은데영,그것도 하기 싫은데영,,,,,,
Q-b20FJZ0jQ,@아잉-u7b6k언제줘요?,0,2026-06-19 07:53:48+00:00,@아잉-u7b6k언제줘요?,,,,,,,
f92dfu0biJI,챌린저스 패스좀 사라 코젬 2200개에 출석 보상에 경코젬 주에 50개씩 주는데,0,2026-06-19 07:38:30+00:00,챌린저스 패스좀 사라 코젬 2200개에 출석 보상에 경코젬 주에 50개씩 주는데,챌린저스 패스좀 사라 코젬 2200개에 출석 보상에 경코젬 주에 50개씩 주는데,,,,,,
f92dfu0biJI,@user-lk4sb3du1j카피,0,2026-06-19 07:37:49+00:00,@user-lk4sb3du1j카피,,,,,,,
f92dfu0biJI,렙업 욕심 있으면 사는게 무조건 좋음 돈 아까우면 안사는게 맞고,0,2026-06-19 07:36:47+00:00,렙업 욕심 있으면 사는게 무조건 좋음 돈 아까우면 안사는게 맞고,렙업 욕심 있으면 사는게 무조건 좋음 돈 아까우면 안사는게 맞고,,,,,,
f92dfu0biJI,청묘가 2일전에 칼리 가이드 올려줬다 정독 ㄱㄱ,0,2026-06-19 07:35:29+00:00,청묘가 2일전에 칼리 가이드 올려줬다 정독 ㄱㄱ,청묘가 2일전에 칼리 가이드 올려줬다 정독 ㄱㄱ,,,,,,
